231	-7.600345	▁hear
232	-7.607309	▁plus
233	-7.612857	▁kind
234	-7.618385	n
235	-7.619256	▁own
236	-7.619786	▁thing
237	-7.633296	▁stay
238	-7.642501	▁each
239	-7.654583	▁feels
240	-7.670115	▁idea
241	-7.673427	▁play
242	-7.689555	▁her
243	-7.700687	▁taking
244	-7.701654	ed
245	-7.705184	▁after
246	-7.709612	▁bad
247	-7.718312	▁off
248	-7.721036	▁their
249	-7.723323	▁having
250	-7.723803	▁relax
251	-7.725646	▁those
252	-7.738647	▁nothing
253	-7.742302	▁everyone
254	-7.742970	▁money
255	-7.744956	▁enjoying
256	-7.746428	▁wow
257	-7.748953	▁finally
258	-7.758194	▁next
259	-7.760141	▁am
260	-7.771847	▁such
261	-7.774621	▁making
262	-7.778769	▁care
263	-7.781157	▁excited
264	-7.789666	e
265	-7.798270	▁since
266	-7.800011	▁made
267	-7.807019	▁coming
268	-7.809731	▁usual
269	-7.821570	▁cool
270	-7.821938	▁true
271	-7.823782	▁favorite
272	-7.833814	▁beautiful
273	-7.833888	▁ever
274	-7.836089	▁exactly
275	-7.850465	▁ready
276	-7.853565	▁talking
277	-7.884811	▁meet
278	-7.890247	▁learn
279	-7.890952	▁put
280	-7.891459	▁though
281	-7.892172	▁car
282	-7.896816	▁mom
283	-7.902372	▁worth
284	-7.905427	▁asking
285	-7.911790	▁every
286	-7.916329	▁looks
287	-7.916651	▁doesn
288	-7.917165	▁read
289	-7.928705	▁away
290	-7.941754	▁mind
291	-7.947896	▁said
292	-7.962988	▁hope
293	-7.970652	▁happened
294	-7.972659	▁use
295	-7.982643	▁"
296	-7.984634	▁yet
297	-7.986844	▁sense
298	-7.987175	▁show
299	-7.994355	▁perfect
300	-8.007751	▁interested
301	-8.022464	▁started
302	-8.022714	▁soon
303	-8.023401	▁him
304	-8.028778	▁house
305	-8.036700	▁happen
306	-8.043343	▁most
307	-8.048294	▁enough
308	-8.048963	▁years
309	-8.051319	▁music
310	-8.052690	▁end
311	-8.054749	▁must
312	-8.060440	▁please
313	-8.067120	▁far
314	-8.068525	▁worry
315	-8.071676	▁used
316	-8.081941	▁these
317	-8.091074	▁last
318	-8.094568	▁change
319	-8.104858	▁went
320	-8.109028	▁many
321	-8.111783	▁both
322	-8.113613	▁interesting
323	-8.126534	▁break
324	-8.127497	▁haven
325	-8.128058	▁without
326	-8.128135	▁remember
327	-8.130717	▁wrong
328	-8.136129	▁imagine
329	-8.147250	▁week
330	-8.156030	▁does
331	-8.158890	▁sarah
332	-8.159903	▁wait
333	-8.163249	▁seem
334	-8.167109	."
335	-8.168782	▁only
336	-8.199087	▁figure
337	-8.204077	▁easy
338	-8.206183	▁food
339	-8.208134	▁isn
340	-8.208221	▁won
341	-8.218167	▁starting
342	-8.221919	▁sometime
343	-8.224576	▁anyone
344	-8.228951	er
345	-8.230057	▁wish
346	-8.233304	▁saw
347	-8.235431	▁live
348	-8.243741	▁experience
349	-8.247103	▁welcome
350	-8.251688	▁person
351	-8.267070	▁means
352	-8.267393	▁man
353	-8.270079	▁part
354	-8.276332	▁proud
355	-8.288449	▁found
356	-8.292338	▁city
357	-8.293771	▁once
358	-8.295836	▁seems
359	-8.296511	▁playing
360	-8.301565	▁spend
361	-8.314919	▁two
362	-8.327004	▁hurt
363	-8.332685	▁ask
364	-8.337127	▁old
365	-8.352562	▁seen
366	-8.357553	▁book
367	-8.359441	▁deal
368	-8.360135	▁company
369	-8.362433	▁matter
370	-8.363138	▁night
371	-8.363353	▁friend
372	-8.367946	▁exciting
373	-8.369229	▁anymore
374	-8.372842	▁head
375	-8.373244	▁watch
376	-8.379480	▁forward
377	-8.385781	▁living
378	-8.390939	▁spending
379	-8.397931	▁move
380	-8.401841	▁miss
381	-8.401875	▁difference
382	-8.403621	o
383	-8.407054	▁came
384	-8.412965	▁careful
385	-8.421992	ly
386	-8.440092	▁walk
387	-8.447337	▁tonight
388	-8.448362	▁least
389	-8.448705	▁helping
390	-8.449958	▁project
391	-8.451787	▁business
392	-8.453178	▁year
393	-8.472895	▁days
394	-8.472944	▁games
395	-8.477040	▁trouble
396	-8.486468	▁already
397	-8.489635	▁sound
398	-8.489717	▁check
399	-8.493037	▁team
400	-8.502777	▁chance
401	-8.521527	on
402	-8.527655	▁boss
403	-8.540130	▁hang
404	-8.541161	▁loved
405	-8.542584	▁future
406	-8.542983	r
407	-8.548328	▁wondering
408	-8.549752	▁game
409	-8.557809	▁possible
410	-8.559167	▁plan
411	-8.560394	▁focus
412	-8.564691	▁movie
413	-8.565596	▁probably
414	-8.589502	▁lucky
415	-8.595837	en
416	-8.599871	▁agree
417	-8.599891	▁another
418	-8.606497	▁learning
419	-8.608293	▁decided
420	-8.613842	▁class
421	-8.622890	▁room
422	-8.626406	▁set
423	-8.626703	▁needed
424	-8.628030	▁eat
425	-8.635473	in
426	-8.636261	▁listen
427	-8.636904	▁trip
428	-8.637565	▁kids
429	-8.638723	▁party
430	-8.642560	▁often
431	-8.647351	▁books
432	-8.651596	▁water
433	-8.652369	▁tired
434	-8.653166	▁heard
435	-8.663363	▁dad
436	-8.664191	▁lost
437	-8.668255	na
438	-8.669981	▁stop
439	-8.674798	▁reading
440	-8.681697	▁college
441	-8.683142	▁close
442	-8.685184	▁couldn
443	-8.689034	▁point
444	-8.690531	▁park
445	-8.692322	▁seeing
446	-8.693455	▁promise
447	-8.698521	▁catch
448	-8.701798	▁felt
449	-8.710395	▁nature
450	-8.710395	▁times
451	-8.712083	▁parents
452	-8.713043	▁talked
453	-8.714635	ra
454	-8.721296	▁worried
455	-8.723053	▁whatever
456	-8.725095	▁small
457	-8.727892	▁call
458	-8.727982	▁places
459	-8.730773	▁hiking
460	-8.737681	▁name
461	-8.742473	▁movies
462	-8.743154	▁keeping
463	-8.746580	▁awesome
464	-8.752441	▁special
465	-8.752761	▁leave
466	-8.754313	▁tomorrow
467	-8.759405	▁pay
468	-8.762144	▁support
469	-8.762528	▁which
470	-8.763135	▁weekend
471	-8.767204	▁alone
472	-8.775483	▁lives
473	-8.775510	▁forever
474	-8.777653	▁others
475	-8.781192	▁run
476	-8.781453	▁doctor
477	-8.791936	▁either
478	-8.796772	▁travel
479	-8.800688	▁morning
480	-8.802107	▁town
481	-8.802793	▁wasn
482	-8.806581	▁store
483	-8.817504	▁his
484	-8.831945	▁trust
485	-8.838544	▁congratulations
486	-8.838592	la
487	-8.840879	▁sweet
488	-8.845899	▁hoping
489	-8.849047	ah
490	-8.856318	▁months
491	-8.857315	le
492	-8.858059	▁decision
493	-8.861733	el
494	-8.862049	▁fresh
495	-8.865774	an
496	-8.869083	▁video
497	-8.871380	▁visit
498	-8.886452	▁confident
499	-8.891601	▁rest
500	-8.892938	▁positive
501	-8.893265	▁moment
502	-8.894384	▁left
503	-8.898849	▁wouldn
504	-8.902205	▁safe
505	-8.902949	▁worked
506	-8.906029	▁control
507	-8.906281	▁explore
